Time,CoCIN,CoCOUT,CoHIN,CoHOUT,ConCIN, ConCOUT, ConHIN, ConHOUT,SiCIN, SiCOUT, SiHIN, SiHOUT,MPCIN, MPCOUT,MPHIN, MPHOUT, BEND 1, BEND 3
9377.611,6.47,12.181,37.112,28.796,6.477,11.883,37.1,18.427,6.694,14.123,35.908,32.647,6.59,16.497,36.376,26.889,0.573,0.548
9378.611,6.438,12.024,37.081,28.765,6.445,11.757,37.069,18.114,6.694,14.123,35.876,32.553,6.59,16.215,36.345,26.796,0.573,0.548
9379.611,6.438,11.866,37.112,28.702,6.445,11.662,37.069,17.895,6.662,14.123,35.845,32.459,6.59,15.933,36.345,26.796,0.573,0.547
9380.611,6.438,11.646,37.081,28.639,6.477,11.536,37.069,17.613,6.662,14.123,35.782,32.302,6.622,15.713,36.345,26.702,0.573,0.547
9381.611,6.438,11.52,37.081,28.608,6.477,11.41,37.037,17.331,6.662,14.091,35.75,32.146,6.59,15.525,36.313,26.64,0.573,0.547
9382.611,6.438,11.332,37.081,28.546,6.445,11.316,37.037,17.112,6.662,14.091,35.75,32.02,6.59,15.306,36.282,26.577,0.572,0.546
9383.611,6.438,11.174,37.018,28.514,6.477,11.19,37.037,16.892,6.694,14.123,35.719,31.895,6.59,15.118,36.282,26.515,0.572,0.546
9384.611,6.438,11.049,37.018,28.452,6.445,11.064,37.006,16.611,6.694,14.123,35.687,31.739,6.59,14.898,36.251,26.453,0.572,0.545
9385.612,6.438,10.891,37.018,28.389,6.477,10.969,37.006,16.391,6.662,14.123,35.656,31.582,6.59,14.742,36.282,26.328,0.571,0.545
9386.613,6.438,10.766,36.986,28.358,6.477,10.907,36.974,16.172,6.694,14.06,35.593,31.425,6.622,14.554,36.251,26.235,0.571,0.545
9387.613,6.438,10.64,36.986,28.295,6.508,10.812,36.974,15.953,6.662,14.091,35.593,31.237,6.59,14.366,36.219,26.11,0.571,0.544
9388.613,6.438,10.514,36.955,28.233,6.477,10.718,36.943,15.796,6.662,14.06,35.53,31.081,6.59,14.209,36.188,26.048,0.571,0.543
9389.614,6.438,10.42,36.955,28.17,6.477,10.623,36.911,15.64,6.662,14.091,35.53,30.893,6.59,14.052,36.188,25.892,0.57,0.542
9390.614,6.47,10.262,36.924,28.076,6.477,10.529,36.943,15.452,6.662,14.06,35.467,30.736,6.622,13.896,36.157,25.798,0.569,0.542
9391.614,6.438,10.136,36.955,28.045,6.477,10.497,36.943,15.326,6.662,14.06,35.435,30.548,6.59,13.833,36.157,25.705,0.57,0.541
9392.614,6.438,10.074,36.892,27.982,6.477,10.434,36.911,15.17,6.662,14.06,35.404,30.329,6.59,13.708,36.157,25.58,0.569,0.54
9393.614,6.438,9.979,36.892,27.92,6.445,10.403,36.88,15.076,6.694,14.06,35.372,30.235,6.59,13.614,36.125,25.424,0.568,0.539
9394.614,6.438,9.885,36.892,27.857,6.477,10.308,36.911,14.951,6.694,14.029,35.341,30.047,6.559,13.519,36.094,25.331,0.567,0.539
9395.614,6.438,9.791,36.861,27.795,6.477,10.308,36.848,14.857,6.694,14.029,35.31,29.859,6.59,13.394,36.063,25.175,0.568,0.537
9396.614,6.438,9.728,36.861,27.701,6.445,10.245,36.848,14.731,6.662,14.029,35.278,29.671,6.59,13.331,36.063,25.05,0.567,0.536
9397.614,6.438,9.633,36.829,27.607,6.477,10.182,36.848,14.637,6.694,14.029,35.247,29.452,6.59,13.237,36.031,24.894,0.566,0.536
9398.614,6.47,9.57,36.829,27.513,6.477,10.119,36.817,14.512,6.694,13.997,35.215,29.327,6.59,13.175,36.031,24.832,0.565,0.534
9399.614,6.47,9.476,36.766,27.482,6.477,10.056,36.785,14.387,6.694,13.997,35.152,29.108,6.59,13.112,36.031,24.645,0.565,0.533
9400.614,6.438,9.445,36.766,27.388,6.477,10.056,36.785,14.293,6.694,13.997,35.152,28.92,6.59,13.018,36,24.489,0.564,0.532
9401.614,6.47,9.35,36.766,27.325,6.445,9.962,36.754,14.167,6.694,13.966,35.121,28.732,6.59,12.955,36,24.333,0.564,0.531
9402.614,6.438,9.319,36.766,27.263,6.477,9.93,36.754,14.074,6.694,13.997,35.089,28.513,6.59,12.893,35.937,24.177,0.564,0.53
9403.614,6.47,9.224,36.735,27.169,6.477,9.899,36.723,13.98,6.694,13.966,35.026,28.325,6.59,12.83,35.969,24.053,0.562,0.529
9404.614,6.438,9.161,36.735,27.106,6.445,9.867,36.723,13.854,6.694,13.934,34.995,28.137,6.59,12.799,35.937,23.897,0.561,0.527
9405.614,6.438,9.099,36.672,27.012,6.477,9.867,36.691,13.76,6.694,13.966,34.995,27.918,6.59,12.705,35.937,23.741,0.561,0.527
9406.614,6.438,9.067,36.672,26.95,6.477,9.805,36.66,13.698,6.694,13.934,34.963,27.761,6.59,12.642,35.906,23.616,0.56,0.525
9407.614,6.438,9.004,36.641,26.887,6.477,9.773,36.691,13.635,6.694,13.903,34.9,27.573,6.59,12.611,35.906,23.461,0.559,0.524
9408.615,6.438,8.973,36.641,26.825,6.445,9.742,36.628,13.572,6.694,13.903,34.9,27.354,6.59,12.548,35.875,23.305,0.559,0.523
9409.615,6.438,8.941,36.609,26.731,6.477,9.71,36.66,13.478,6.694,13.871,34.837,27.197,6.59,12.517,35.875,23.149,0.558,0.522
9410.615,6.438,8.91,36.578,26.637,6.477,9.679,36.628,13.416,6.694,13.871,34.837,26.947,6.59,12.454,35.843,22.962,0.557,0.521
9411.615,6.407,8.847,36.578,26.543,6.477,9.647,36.628,13.384,6.662,13.84,34.806,26.79,6.559,12.391,35.843,22.837,0.556,0.519
9412.615,6.438,8.784,36.546,26.449,6.477,9.647,36.597,13.322,6.694,13.84,34.774,26.571,6.59,12.36,35.812,22.681,0.555,0.518
9413.615,6.438,8.784,36.515,26.387,6.477,9.616,36.597,13.228,6.694,13.84,34.743,26.383,6.59,12.329,35.812,22.525,0.555,0.517
9414.615,6.407,8.721,36.515,26.293,6.477,9.584,36.565,13.165,6.662,13.808,34.743,26.195,6.559,12.297,35.812,22.37,0.554,0.515
9415.615,6.438,8.69,36.483,26.199,6.477,9.521,36.565,13.071,6.662,13.808,34.712,25.976,6.59,12.266,35.781,22.245,0.552,0.514
9416.615,6.47,8.627,36.483,26.105,6.477,9.521,36.565,13.04,6.694,13.808,34.68,25.788,6.59,12.235,35.749,22.058,0.551,0.512
9417.615,6.407,8.595,36.421,26.043,6.445,9.49,36.534,12.977,6.662,13.777,34.649,25.6,6.59,12.172,35.718,21.902,0.55,0.511
9418.615,6.407,8.595,36.421,25.98,6.477,9.49,36.534,12.883,6.694,13.745,34.649,25.412,6.59,12.141,35.687,21.809,0.549,0.509
9419.615,6.407,8.564,36.421,25.917,6.477,9.458,36.502,12.852,6.694,13.745,34.586,25.255,6.559,12.141,35.655,21.622,0.548,0.508
9420.615,6.407,8.532,36.389,25.824,6.477,9.427,36.502,12.789,6.694,13.745,34.586,25.068,6.559,12.109,35.593,21.466,0.547,0.507
9421.615,6.407,8.469,36.389,25.73,6.445,9.427,36.502,12.758,6.694,13.682,34.523,24.848,6.559,12.078,35.53,21.341,0.546,0.506
9422.615,6.407,8.438,36.389,25.636,6.477,9.364,36.471,12.695,6.694,13.682,34.523,24.692,6.59,12.015,35.467,21.185,0.545,0.504
9423.615,6.438,8.407,36.358,25.542,6.477,9.364,36.471,12.664,6.694,13.682,34.491,24.504,6.559,12.015,35.342,21.061,0.544,0.503
9424.615,6.438,8.438,36.358,25.479,6.445,9.364,36.471,12.57,6.662,13.651,34.491,24.316,6.559,11.984,35.311,20.874,0.543,0.501
9425.615,6.438,8.375,36.326,25.417,6.477,9.364,36.408,12.539,6.662,13.651,34.428,24.097,6.559,11.953,35.217,20.811,0.542,0.5
9426.615,6.407,8.344,36.295,25.292,6.477,9.332,36.439,12.476,6.694,13.619,34.428,23.909,6.59,11.953,35.123,20.687,0.542,0.498
9427.615,6.407,8.312,36.295,25.198,6.445,9.332,36.439,12.382,6.694,13.619,34.397,23.721,6.59,11.921,34.997,20.531,0.54,0.497
9428.615,6.438,8.312,36.263,25.135,6.477,9.332,36.408,12.351,6.662,13.619,34.397,23.533,6.559,11.921,34.903,20.406,0.539,0.495
9429.615,6.438,8.281,36.263,25.073,6.477,9.301,36.408,12.288,6.662,13.619,34.365,23.376,6.559,11.859,34.809,20.281,0.537,0.494
9430.615,6.438,8.218,36.232,25.01,6.477,9.269,36.376,12.288,6.662,13.556,34.302,23.157,6.559,11.827,34.715,20.125,0.536,0.492
9431.615,6.438,8.186,36.232,24.916,6.477,9.238,36.345,12.226,6.694,13.556,34.334,23,6.559,11.827,34.59,19.97,0.536,0.491
9432.615,6.438,8.186,36.2,24.822,6.477,9.238,36.376,12.194,6.694,13.525,34.271,22.813,6.59,11.827,34.496,19.845,0.534,0.49
9433.615,6.438,8.155,36.2,24.76,6.477,9.238,36.313,12.163,6.694,13.525,34.302,22.656,6.59,11.765,34.402,19.751,0.533,0.489
9434.615,6.47,8.155,36.2,24.666,6.445,9.206,36.313,12.132,6.694,13.493,34.271,22.437,6.59,11.765,34.245,19.627,0.531,0.488
9435.615,6.438,8.123,36.138,24.572,6.477,9.175,36.313,12.1,6.694,13.493,34.239,22.28,6.559,11.671,34.183,19.502,0.531,0.485
9436.615,6.438,8.092,36.138,24.509,6.445,9.175,36.313,12.038,6.694,13.462,34.239,22.092,6.559,11.671,34.057,19.377,0.53,0.485
9437.615,6.407,8.092,36.138,24.447,6.477,9.143,36.25,12.006,6.694,13.43,34.176,21.904,6.559,11.639,33.963,19.315,0.528,0.483
9438.615,6.438,8.061,36.106,24.353,6.477,9.175,36.25,11.944,6.694,13.43,34.176,21.748,6.559,11.639,33.838,19.222,0.527,0.482
9439.615,6.438,8.061,36.106,24.259,6.445,9.143,36.25,11.912,6.662,13.399,34.145,21.591,6.559,11.608,33.775,19.097,0.526,0.48
9440.615,6.438,8.061,36.075,24.165,6.477,9.143,36.188,11.912,6.694,13.399,34.114,21.435,6.59,11.577,33.681,18.972,0.525,0.479
9441.615,6.438,8.029,36.075,24.103,6.445,9.143,36.188,11.818,6.662,13.399,34.114,21.309,6.559,11.577,33.556,18.848,0.523,0.478
9442.615,6.438,7.998,36.075,24.009,6.445,9.143,36.125,11.818,6.694,13.367,34.114,21.153,6.59,11.514,33.493,18.754,0.522,0.475
9443.615,6.438,7.998,36.043,23.915,6.445,9.175,36.093,11.787,6.694,13.336,34.051,20.965,6.559,11.514,33.43,18.692,0.521,0.474
9444.615,6.407,7.966,36.012,23.852,6.477,9.112,36.093,11.756,6.694,13.336,34.019,20.808,6.559,11.482,33.368,18.567,0.521,0.473
9445.615,6.438,7.966,36.012,23.79,6.477,9.143,36.062,11.756,6.694,13.336,34.051,20.652,6.559,11.42,33.274,18.474,0.519,0.471
9446.615,6.407,7.966,35.98,23.665,6.477,9.112,36.03,11.756,6.694,13.304,34.019,20.495,6.559,11.388,33.211,18.349,0.517,0.47
9447.615,6.438,7.935,35.949,23.602,6.477,9.112,35.999,11.724,6.662,13.273,34.019,20.37,6.559,11.388,33.086,18.287,0.516,0.469
9448.615,6.438,7.935,35.949,23.508,6.445,9.08,35.936,11.662,6.694,13.273,33.988,20.213,6.559,11.357,33.054,18.162,0.515,0.467
9449.615,6.438,7.903,35.917,23.477,6.477,9.049,35.904,11.63,6.662,13.273,33.956,20.088,6.559,11.357,32.96,18.068,0.513,0.466
9450.615,6.438,7.903,35.886,23.414,6.477,9.08,35.873,11.63,6.694,13.241,33.925,19.9,6.559,11.326,32.929,17.975,0.512,0.464
9451.615,6.438,7.903,35.886,23.321,6.445,9.08,35.841,11.599,6.694,13.241,33.925,19.806,6.559,11.326,32.835,17.881,0.511,0.463
9452.615,6.47,7.903,35.886,23.258,6.445,9.08,35.81,11.537,6.694,13.178,33.925,19.712,6.559,11.263,32.741,17.819,0.51,0.462
9453.615,6.438,7.84,35.855,23.164,6.477,9.08,35.715,11.505,6.694,13.21,33.893,19.555,6.559,11.232,32.647,17.725,0.508,0.461
9454.615,6.438,7.84,35.855,23.07,6.477,9.049,35.684,11.474,6.694,13.147,33.893,19.399,6.559,11.232,32.616,17.632,0.506,0.459
9455.615,6.438,7.84,35.823,23.008,6.445,9.049,35.653,11.474,6.694,13.178,33.893,19.273,6.559,11.169,32.522,17.57,0.506,0.458
9456.615,6.407,7.84,35.792,22.945,6.477,9.017,35.558,11.411,6.662,13.147,33.83,19.148,6.528,11.2,32.459,17.476,0.504,0.457
9457.615,6.407,7.84,35.792,22.883,6.477,9.017,35.527,11.411,6.694,13.147,33.862,19.054,6.528,11.138,32.365,17.383,0.503,0.455
9458.615,6.438,7.809,35.792,22.82,6.477,8.986,35.464,11.38,6.694,13.084,33.83,18.898,6.528,11.106,32.302,17.351,0.502,0.454
9459.615,6.407,7.777,35.76,22.757,6.477,9.049,35.401,11.349,6.694,13.115,33.799,18.804,6.59,11.106,32.177,17.227,0.501,0.452
9460.615,6.438,7.777,35.76,22.632,6.445,9.017,35.338,11.317,6.694,13.084,33.799,18.678,6.559,11.138,32.114,17.164,0.5,0.451
9461.615,6.438,7.809,35.729,22.57,6.477,9.017,35.275,11.286,6.694,13.052,33.799,18.584,6.559,11.075,31.989,17.071,0.498,0.45
9462.615,6.438,7.777,35.697,22.507,6.477,8.986,35.243,11.255,6.694,13.052,33.767,18.459,6.559,11.075,31.926,17.009,0.497,0.448
9463.615,6.438,7.777,35.697,22.444,6.477,8.986,35.149,11.255,6.694,13.021,33.736,18.334,6.559,11.044,31.801,16.946,0.495,0.446
9464.615,6.438,7.746,35.666,22.351,6.445,8.986,35.118,11.223,6.694,13.021,33.736,18.24,6.559,11.012,31.707,16.853,0.494,0.446
9465.615,6.407,7.777,35.634,22.288,6.477,8.954,35.023,11.223,6.694,12.989,33.704,18.146,6.559,11.012,31.582,16.822,0.493,0.444
9466.615,6.438,7.746,35.634,22.257,6.445,8.954,34.96,11.192,6.694,12.989,33.704,18.021,6.559,10.981,31.488,16.759,0.492,0.443
9467.615,6.407,7.746,35.603,22.163,6.477,8.954,34.897,11.192,6.694,12.989,33.673,17.927,6.528,10.95,31.394,16.666,0.491,0.442
9468.615,6.438,7.715,35.572,22.069,6.445,8.954,34.834,11.161,6.694,12.958,33.641,17.833,6.559,10.887,31.3,16.635,0.489,0.44
9469.615,6.407,7.715,35.603,21.975,6.445,8.954,34.771,11.129,6.694,12.958,33.641,17.708,6.559,10.856,31.206,16.541,0.488,0.439
9470.615,6.438,7.715,35.572,21.944,6.414,8.954,34.74,11.129,6.662,12.926,33.61,17.614,6.559,10.887,31.08,16.479,0.488,0.438
9471.615,6.407,7.683,35.54,21.85,6.445,8.891,34.614,11.098,6.694,12.926,33.61,17.52,6.559,10.824,31.018,16.448,0.485,0.436
9472.615,6.407,7.683,35.54,21.819,6.477,8.923,34.583,11.098,6.725,12.895,33.547,17.457,6.559,10.824,30.892,16.385,0.484,0.435
9473.615,6.438,7.652,35.509,21.725,6.477,8.891,34.52,11.067,6.662,12.895,33.547,17.363,6.59,10.793,30.798,16.323,0.483,0.434
9474.615,6.438,7.715,35.477,21.662,6.445,8.923,34.457,11.067,6.694,12.895,33.516,17.269,6.528,10.793,30.642,16.261,0.482,0.432
9475.615,6.438,7.652,35.509,21.568,6.477,8.891,34.394,11.035,6.662,12.832,33.516,17.175,6.559,10.762,30.579,16.167,0.481,0.431
9476.615,6.438,7.652,35.477,21.506,6.445,8.923,34.362,11.004,6.694,12.832,33.484,17.112,6.559,10.73,30.516,16.167,0.48,0.43
9477.615,6.407,7.652,35.477,21.443,6.477,8.891,34.268,11.004,6.694,12.8,33.484,17.018,6.559,10.73,30.422,16.074,0.479,0.429
9478.615,6.407,7.62,35.446,21.381,6.477,8.891,34.205,10.973,6.694,12.8,33.453,16.925,6.528,10.699,30.234,16.042,0.478,0.428
9479.615,6.438,7.62,35.414,21.318,6.477,8.891,34.173,10.941,6.694,12.8,33.421,16.831,6.559,10.668,30.14,15.98,0.476,0.427
9480.615,6.438,7.652,35.414,21.256,6.477,8.86,34.079,10.91,6.694,12.769,33.39,16.768,6.559,10.668,30.078,15.918,0.474,0.425
9481.615,6.407,7.589,35.383,21.162,6.477,8.86,34.016,10.879,6.694,12.738,33.327,16.705,6.559,10.605,29.983,15.887,0.473,0.424
9482.615,6.438,7.62,35.352,21.099,6.477,8.828,33.922,10.879,6.662,12.738,33.327,16.611,6.559,10.636,29.858,15.824,0.472,0.423
9483.615,6.407,7.62,35.383,21.068,6.477,8.828,33.859,10.847,6.694,12.706,33.327,16.549,6.528,10.605,29.795,15.762,0.472,0.422
9484.615,6.438,7.62,35.352,20.974,6.477,8.828,33.827,10.847,6.662,12.706,33.295,16.455,6.559,10.605,29.67,15.731,0.469,0.421
9485.615,6.438,7.62,35.32,20.911,6.477,8.828,33.733,10.785,6.694,12.706,33.264,16.392,6.559,10.574,29.607,15.699,0.469,0.419
9486.615,6.407,7.589,35.32,20.849,6.477,8.828,33.67,10.816,6.694,12.643,33.232,16.329,6.559,10.542,29.513,15.606,0.467,0.419
9487.615,6.438,7.589,35.32,20.818,6.477,8.828,33.607,10.753,6.694,12.643,33.169,16.267,6.528,10.511,29.388,15.575,0.466,0.417
9488.615,6.438,7.589,35.289,20.724,6.477,8.828,33.513,10.753,6.694,12.643,33.169,16.204,6.559,10.511,29.325,15.544,0.465,0.416
9489.615,6.438,7.557,35.257,20.661,6.477,8.797,33.45,10.722,6.694,12.643,33.106,16.142,6.559,10.48,29.2,15.512,0.464,0.415
9490.615,6.438,7.557,35.226,20.599,6.477,8.765,33.418,10.722,6.694,12.643,33.106,16.079,6.559,10.448,29.169,15.45,0.463,0.413
9491.615,6.438,7.557,35.257,20.536,6.445,8.797,33.324,10.691,6.694,12.612,33.075,16.048,6.559,10.417,29.043,15.388,0.461,0.413
9492.615,6.438,7.557,35.226,20.473,6.477,8.797,33.292,10.66,6.725,12.612,33.043,15.922,6.559,10.448,28.949,15.357,0.46,0.412
9493.615,6.407,7.557,35.194,20.38,6.477,8.797,33.198,10.691,6.694,12.612,33.012,15.891,6.559,10.386,28.855,15.357,0.459,0.41
9494.615,6.438,7.557,35.194,20.348,6.477,8.797,33.072,10.66,6.694,12.58,32.98,15.828,6.559,10.386,28.761,15.263,0.457,0.409
9495.615,6.438,7.557,35.163,20.286,6.477,8.797,32.978,10.628,6.725,12.58,32.949,15.797,6.559,10.386,28.699,15.263,0.457,0.408
9496.616,6.438,7.557,35.131,20.223,6.477,8.765,32.946,10.628,6.662,12.549,32.949,15.734,6.528,10.386,28.605,15.201,0.455,0.407
9497.616,6.407,7.526,35.163,20.129,6.445,8.734,32.883,10.597,6.694,12.549,32.886,15.672,6.528,10.323,28.542,15.17,0.454,0.406
9498.616,6.438,7.526,35.131,20.067,6.477,8.734,32.789,10.566,6.694,12.549,32.855,15.64,6.559,10.323,28.448,15.17,0.453,0.405
9499.616,6.438,7.526,35.1,20.035,6.477,8.734,32.726,10.534,6.694,12.517,32.823,15.578,6.559,10.292,28.354,15.107,0.452,0.404
9500.616,6.407,7.526,35.1,19.973,6.477,8.734,32.6,10.503,6.694,12.486,32.792,15.546,6.559,10.26,28.26,15.076,0.45,0.403
9501.617,6.407,7.494,35.069,19.91,6.477,8.734,32.474,10.503,6.694,12.486,32.792,15.484,6.559,10.26,28.197,15.014,0.449,0.402
9502.617,6.438,7.526,35.069,19.848,6.477,8.734,32.411,10.503,6.694,12.454,32.697,15.421,6.559,10.229,28.135,14.983,0.448,0.4
9503.617,6.407,7.494,35.037,19.816,6.477,8.734,32.348,10.472,6.694,12.454,32.697,15.39,6.559,10.229,28.041,14.951,0.447,0.399
9504.617,6.407,7.494,35.037,19.754,6.445,8.734,32.254,10.44,6.694,12.423,32.666,15.327,6.559,10.26,28.041,14.889,0.446,0.398
9505.617,6.407,7.526,35.006,19.691,6.477,8.765,32.159,10.44,6.694,12.423,32.634,15.296,6.559,10.229,27.947,14.858,0.445,0.397
9506.617,6.438,7.526,35.006,19.597,6.477,8.734,32.128,10.44,6.694,12.391,32.571,15.233,6.559,10.229,27.884,14.858,0.443,0.396
9507.617,6.438,7.494,34.974,19.566,6.477,8.734,32.065,10.409,6.694,12.423,32.54,15.202,6.559,10.198,27.79,14.796,0.442,0.395
9508.617,6.407,7.494,34.974,19.535,6.477,8.734,31.971,10.409,6.725,12.391,32.508,15.171,6.528,10.166,27.727,14.827,0.441,0.394
9509.617,6.407,7.494,34.974,19.441,6.445,8.734,31.876,10.378,6.662,12.36,32.477,15.139,6.528,10.166,27.696,14.764,0.44,0.393
9510.617,6.407,7.463,34.943,19.41,6.477,8.702,31.813,10.346,6.694,12.36,32.414,15.077,6.559,10.166,27.602,14.733,0.439,0.393
9511.617,6.438,7.494,34.911,19.347,6.477,8.671,31.75,10.315,6.725,12.328,32.382,15.045,6.528,10.135,27.571,14.671,0.438,0.391
9512.617,6.407,7.494,34.911,19.284,6.445,8.671,31.624,10.284,6.694,12.265,32.351,14.983,6.528,10.104,27.508,14.64,0.437,0.39
9513.617,6.438,7.494,34.911,19.253,6.445,8.64,31.562,10.252,6.694,12.328,32.32,14.951,6.528,10.072,27.477,14.609,0.436,0.389
9514.617,6.407,7.463,34.88,19.191,6.477,8.64,31.467,10.252,6.694,12.297,32.257,14.889,6.559,10.072,27.445,14.577,0.434,0.388
9515.617,6.438,7.463,34.88,19.097,6.477,8.64,31.373,10.221,6.725,12.297,32.225,14.857,6.528,10.041,27.383,14.546,0.433,0.387
9516.617,6.438,7.463,34.88,19.065,6.445,8.608,31.31,10.19,6.694,12.297,32.194,14.826,6.528,10.041,27.383,14.546,0.431,0.386
9517.617,6.438,7.431,34.848,18.972,6.477,8.577,31.278,10.19,6.694,12.265,32.131,14.795,6.559,10.01,27.32,14.484,0.431,0.385
9518.618,6.438,7.431,34.786,18.94,6.477,8.608,31.184,10.19,6.694,12.234,32.068,14.764,6.528,9.978,27.289,14.453,0.43,0.384
9519.618,6.407,7.431,34.786,18.909,6.508,8.577,31.089,10.158,6.694,12.234,32.036,14.732,6.559,9.947,27.289,14.422,0.429,0.383
9520.618,6.407,7.4,34.817,18.846,6.445,8.577,31.027,10.158,6.694,12.234,31.973,14.67,6.528,9.947,27.257,14.39,0.428,0.382
9521.618,6.407,7.4,34.786,18.815,6.445,8.608,30.932,10.096,6.694,12.234,31.942,14.67,6.559,9.916,27.195,14.359,0.427,0.382
9522.618,6.407,7.4,34.754,18.721,6.414,8.577,30.869,10.096,6.694,12.202,31.879,14.638,6.528,9.947,27.132,14.328,0.425,0.381
9523.618,6.407,7.4,34.754,18.69,6.445,8.577,30.806,10.096,6.694,12.171,31.847,14.576,6.559,9.884,27.101,14.297,0.425,0.379
9524.618,6.375,7.4,34.723,18.627,6.477,8.577,30.743,10.064,6.694,12.171,31.816,14.544,6.528,9.884,27.069,14.266,0.424,0.378
9525.618,6.407,7.4,34.723,18.565,6.445,8.608,30.649,10.064,6.694,12.171,31.784,14.513,6.528,9.884,27.007,14.235,0.422,0.378
9526.618,6.407,7.369,34.691,18.534,6.445,8.577,30.586,10.064,6.694,12.171,31.753,14.482,6.559,9.853,26.975,14.203,0.421,0.377
9527.619,6.407,7.4,34.691,18.471,6.445,8.545,30.555,10.033,6.662,12.139,31.69,14.45,6.528,9.884,26.881,14.141,0.42,0.376
9528.619,6.407,7.4,34.66,18.408,6.477,8.577,30.429,10.033,6.694,12.139,31.659,14.419,6.528,9.853,26.881,14.141,0.419,0.375
9529.619,6.407,7.4,34.628,18.377,6.445,8.545,30.366,10.002,6.694,12.139,31.596,14.356,6.559,9.853,26.819,14.11,0.418,0.374
9530.619,6.375,7.4,34.628,18.315,6.445,8.514,30.271,10.002,6.694,12.108,31.533,14.356,6.528,9.822,26.787,14.079,0.417,0.373
9531.619,6.407,7.4,34.597,18.283,6.445,8.514,30.208,9.97,6.694,12.108,31.501,14.294,6.559,9.79,26.756,14.048,0.416,0.372
9532.619,6.407,7.369,34.628,18.221,6.445,8.545,30.145,9.939,6.694,12.076,31.438,14.294,6.528,9.822,26.756,14.016,0.415,0.371
9533.619,6.407,7.369,34.597,18.158,6.445,8.482,30.051,9.939,6.694,12.076,31.407,14.231,6.559,9.79,26.693,13.985,0.414,0.371
9534.619,6.438,7.4,34.566,18.127,6.445,8.514,30.02,9.939,6.662,12.045,31.344,14.231,6.559,9.79,26.631,13.923,0.413,0.37
9535.619,6.407,7.369,34.566,18.064,6.477,8.514,29.957,9.908,6.694,12.076,31.312,14.2,6.559,9.79,26.631,13.923,0.412,0.369
9536.62,6.407,7.369,34.534,18.033,6.477,8.514,29.894,9.876,6.694,12.045,31.249,14.168,6.528,9.79,26.568,13.892,0.411,0.368
9537.62,6.407,7.369,34.503,17.97,6.445,8.514,29.831,9.845,6.694,12.045,31.218,14.137,6.528,9.79,26.568,13.892,0.41,0.367
9538.621,6.407,7.369,34.503,17.908,6.445,8.514,29.799,9.845,6.694,12.013,31.186,14.074,6.528,9.822,26.537,13.861,0.409,0.366
9539.621,6.407,7.337,34.503,17.877,6.477,8.482,29.705,9.845,6.725,12.013,31.124,14.074,6.528,9.822,26.474,13.861,0.408,0.366
9540.621,6.407,7.369,34.471,17.845,6.445,8.482,29.642,9.814,6.725,12.013,31.092,14.074,6.528,9.79,26.442,13.829,0.408,0.364
9541.621,6.407,7.337,34.471,17.783,6.445,8.451,29.61,9.783,6.694,12.013,31.029,14.012,6.528,9.759,26.411,13.829,0.406,0.364
9542.621,6.407,7.369,34.471,17.72,6.477,8.451,29.579,9.783,6.694,12.013,30.966,13.981,6.528,9.759,26.348,13.767,0.405,0.363
9543.621,6.407,7.337,34.471,17.689,6.477,8.451,29.516,9.751,6.694,11.982,30.966,13.981,6.559,9.759,26.317,13.767,0.405,0.362
9544.621,6.407,7.337,34.44,17.626,6.445,8.451,29.453,9.72,6.694,11.982,30.903,13.918,6.528,9.728,26.286,13.705,0.403,0.361
9545.621,6.407,7.337,34.44,17.595,6.445,8.419,29.39,9.689,6.694,11.95,30.84,13.918,6.528,9.696,26.223,13.705,0.402,0.361
9546.621,6.407,7.337,34.408,17.532,6.445,8.419,29.296,9.689,6.694,11.95,30.777,13.887,6.559,9.696,26.223,13.674,0.402,0.36
9547.621,6.438,7.337,34.377,17.501,6.445,8.388,29.296,9.689,6.694,11.919,30.746,13.824,6.559,9.696,26.192,13.642,0.4,0.359
9548.621,6.407,7.337,34.408,17.438,6.445,8.388,29.233,9.657,6.725,11.919,30.683,13.793,6.559,9.665,26.16,13.611,0.4,0.358
9549.622,6.375,7.337,34.377,17.407,6.445,8.388,29.138,9.626,6.725,11.95,30.62,13.761,6.559,9.634,26.098,13.58,0.399,0.357
9550.622,6.407,7.337,34.377,17.376,6.477,8.388,29.138,9.595,6.694,11.887,30.588,13.73,6.559,9.665,26.098,13.58,0.397,0.357
9551.622,6.407,7.337,34.345,17.313,6.477,8.356,29.044,9.595,6.662,11.887,30.526,13.73,6.559,9.634,26.066,13.549,0.397,0.355
9552.622,6.407,7.337,34.314,17.282,6.445,8.388,28.981,9.595,6.694,11.887,30.494,13.73,6.528,9.634,26.035,13.518,0.396,0.354
9553.622,6.407,7.306,34.314,17.219,6.445,8.356,28.981,9.532,6.662,11.887,30.431,13.699,6.528,9.634,26.004,13.518,0.394,0.354
9554.622,6.407,7.337,34.314,17.188,6.477,8.356,28.918,9.532,6.694,11.856,30.368,13.636,6.559,9.602,25.972,13.455,0.394,0.354
9555.622,6.407,7.337,34.314,17.157,6.445,8.325,28.855,9.532,6.694,11.856,30.305,13.636,6.559,9.602,25.941,13.455,0.393,0.353
